jeu_100_50_3.txt,55371,55363.715,192.0755731,2.276,
jeu_100_50_3.txt,55769,55755.431,181.5252413,2.394,
jeu_100_50_3.txt,55842,55836.048,95.71683079,2.421,
jeu_100_50_3.txt,55071,55067.64,76.32634146,2.16,
jeu_100_50_3.txt,55661,54844.841,286.0143733,2.289,
jeu_100_50_3.txt,55614,55608.25,107.7000905,2.385,
jeu_100_50_3.txt,56388,56366.566,308.1705107,2.119,
jeu_100_50_3.txt,55530,55523.78,158.5992169,2.127,
jeu_100_50_3.txt,55493,55475.501,234.0708013,2.528,
jeu_100_50_3.txt,56388,56378.542,206.0359004,2.211,
jeu_100_50_3.txt,55554,55544.144,145.0974337,2.002,
jeu_100_50_3.txt,55002,54976.169,333.5493913,2.181,
jeu_100_50_3.txt,56388,55561.71892,193.7401421,2.25775,484.2246552
