jeu_200_25_2.txt,233912,233901.485,168.924225,7.041,
jeu_200_25_2.txt,236579,236576.699,72.72761786,7.173,
jeu_200_25_2.txt,235132,235119.955,172.9571189,6.818,
jeu_200_25_2.txt,234380,234362.426,210.1710459,6.602,
jeu_200_25_2.txt,236827,236822.761,94.70191064,6.74,
jeu_200_25_2.txt,233578,233568.037,158.5637273,6.727,
jeu_200_25_2.txt,236752,236737.438,190.3765116,6.744,
jeu_200_25_2.txt,234410,233791.743,686.2260349,6.593,
jeu_200_25_2.txt,235699,235687.622,164.9025625,6.472,
jeu_200_25_2.txt,235909,235902.489,121.8771344,6.597,
jeu_200_25_2.txt,236827,235247.0655,204.1427889,6.7507,1275.497856
