jeu_100_50_1.txt,83496,83454.43,768.966303,2.213,
jeu_100_50_1.txt,82767,81806.778,302.2403095,2.205,
jeu_100_50_1.txt,82629,82597.774,871.9426626,2.171,
jeu_100_50_1.txt,82996,82847.654,327.1380233,2.195,
jeu_100_50_1.txt,81719,81242.859,589.9120469,2.096,
jeu_100_50_1.txt,83100,83065.916,434.5152574,2.159,
jeu_100_50_1.txt,83036,82974.53,185.7199319,2.365,
jeu_100_50_1.txt,81204,81201.897,66.46943953,2.024,
jeu_100_50_1.txt,82416,82391.265,317.1409636,2.186,
jeu_100_50_1.txt,82886,82879.48,120.387805,2.095,
jeu_100_50_1.txt,82968,82953.534,200.9275861,2.228,
jeu_100_50_1.txt,82290,82274.863,210.7825947,2.229,
jeu_100_50_1.txt,83496,82474.24833,366.3452436,2.1805,
,,,,,722.1861574
