jeu_100_25_1.txt,61314,61306.673,96.97660579,2.297,
jeu_100_25_1.txt,61080,61072.498,97.77307398,2.232,
jeu_100_25_1.txt,60781,60773.826,93.87990053,2.196,
jeu_100_25_1.txt,61292,61281.845,116.6376825,2.322,
jeu_100_25_1.txt,61351,61343.992,93.46770531,2.201,
jeu_100_25_1.txt,61169,61157.736,127.0204799,2.276,
jeu_100_25_1.txt,61093,61085.506,98.06932224,2.192,
jeu_100_25_1.txt,60977,60968.298,108.1707594,2.224,
jeu_100_25_1.txt,61351,61341.466,108.2128128,2.347,
jeu_100_25_1.txt,60896,60894.239,39.7749152,2.233,
jeu_100_25_1.txt,61179,61168.9,121.6395742,2.428,
jeu_100_25_1.txt,61134.81818,61126.81627,100.1475302,2.268,185.9933948
