jeu_100_50_2.txt,102731,102716.788,208.884607,2.224,
jeu_100_50_2.txt,103844,103826.789,205.6687056,2.278,
jeu_100_50_2.txt,103004,102720.881,395.2971222,2.167,
jeu_100_50_2.txt,103051,103034.667,195.6139466,2.137,
jeu_100_50_2.txt,102686,102676.903,143.9757813,2.154,
jeu_100_50_2.txt,103919,102928.948,703.8298014,2.122,
jeu_100_50_2.txt,103316,103202.196,303.8094133,2.227,
jeu_100_50_2.txt,103198,103193.72,96.04650748,2.087,
jeu_100_50_2.txt,103154,103153.466,16.87811731,2.277,
jeu_100_50_2.txt,102648,102635.979,170.6416144,2.229,
jeu_100_50_2.txt,104568,104551.411,221.3116628,2.339,
jeu_100_50_2.txt,104097,104092.02,111.690902,2.317,
jeu_100_50_2.txt,102908,102645.123,527.53267,2.348,
,,,,,615.2165379
