jeu_200_50_2.txt,200603,200575.326,781.8634917,6.869,
jeu_200_50_2.txt,200923,200813.63,2841.961754,7.194,
jeu_200_50_2.txt,205820,205691.826,2772.666212,7.317,
jeu_200_50_2.txt,205646,205623.326,374.6501378,6.945,
jeu_200_50_2.txt,195902,195884.679,356.2519698,6.302,
jeu_200_50_2.txt,202005,201983.164,496.3772186,6.803,
jeu_200_50_2.txt,198523,198472.098,613.5021992,7.334,
jeu_200_50_2.txt,204056,204022.491,557.2785479,7.778,
jeu_200_50_2.txt,201710,201707.083,92.19750599,7.263,
jeu_200_50_2.txt,202287,202268.134,247.4281796,7.446,
jeu_200_50_2.txt,205603,205588.834,224.5421797,7.538,
jeu_200_50_2.txt,200147,199646.985,943.7404255,7.311,
jeu_200_50_2.txt,205820,201856.4647,858.5383184,7.175,3051.916144
