jeu_200_50_3.txt,214215,214109.439,3022.215938,6.408,
jeu_200_50_3.txt,214987,214976.888,186.0198738,7.565,
jeu_200_50_3.txt,218368,218194.209,208.1929137,6.856,
jeu_200_50_3.txt,217606,217566.098,693.5553997,7.696,
jeu_200_50_3.txt,212030,212012.785,243.0757388,6.565,
jeu_200_50_3.txt,221277,220613.822,1158.490042,7.497,
jeu_200_50_3.txt,219904,219893.575,248.8032885,6.353,
jeu_200_50_3.txt,215232,215214.368,381.3980894,6.651,
jeu_200_50_3.txt,218736,218720.982,237.1249495,6.677,
jeu_200_50_3.txt,218534,218514.686,499.535852,6.541,
jeu_200_50_3.txt,216173,216098.375,1612.860544,7.214,
jeu_200_50_3.txt,221277,216901.3843,771.9338755,6.911181818,2639.132673
