jeu_100_25_3.txt,49736,49728.142,94.93106887,2.217,
jeu_100_25_3.txt,49232,49226.522,78.57099666,2.07,
jeu_100_25_3.txt,49398,49394.703,79.74069721,2.239,
jeu_100_25_3.txt,49667,49656.79,194.3542176,2.136,
jeu_100_25_3.txt,49823,49811.87,121.7610328,2.219,
jeu_100_25_3.txt,49595,49317.077,241.1504366,2.06,
jeu_100_25_3.txt,49370,49366.749,59.76181054,2.038,
jeu_100_25_3.txt,49369,49360.647,115.7437186,2.062,
jeu_100_25_3.txt,49719,49715.705,61.03613663,2.135,
jeu_100_25_3.txt,49548,49536.799,171.4299116,2.082,
jeu_100_25_3.txt,49823,49511.5004,121.8480027,2.1258,204.6592238
